condition,date,floors,price,view,waterfront,yr_built,yr_renovated,sqft_above,sqft_basement,sqft_living,sqft_lot,bathrooms,bedrooms,street,city,statezip,country
3,20140703T000000,2.0,509000.0,0,0,1989,,1930,0,1930,3521,1.5,2,78 145th Pl SE,Bellevue,WA 98007,USA
3,20140703T000000,2.0,490600.0,0,0,1986,,3316,0,3316,11447,2.5,3,33247-33248 2nd Pl SW,Federal Way,WA 98023,USA
5,20140703T000000,1.0,650000.0,0,0,1960,,1380,0,1380,4500,1.5,3,2719 63rd Ave SE,Mercer Island,WA 98040,USA
3,20140703T000000,3.0,715000.0,4,0,1997,,2080,0,2080,2250,4.0,3,4326 Greenwood Ave N,Seattle,WA 98103,USA
5,20140703T000000,1.5,529950.0,0,0,1909,,1240,0,1240,5000,1.0,3,820 NW 64th St,Seattle,WA 98107,USA
5,20140703T000000,1.0,265000.0,0,0,1959,,1020,0,1020,8610,1.0,3,3704 NE 9th Ct,Renton,WA 98056,USA
3,20140703T000000,2.0,1755000.0,0,0,1909,2014,2360,0,2360,4800,2.0,3,1242 15th Ave E,Seattle,WA 98112,USA
4,20140703T000000,1.5,1140000.0,1,0,1969,,2110,670,2780,33503,2.5,3,2800-2998 194th Ave SE,Sammamish,WA 98075,USA
3,20140703T000000,1.0,610000.0,0,0,1955,,1430,870,2300,13418,2.0,3,335-345 105th Ave SE,Bellevue,WA 98004,USA
5,20140703T000000,2.0,554729.0,0,0,1943,,1730,290,2020,4350,2.5,4,4109 W Bertona St,Seattle,WA 98199,USA
3,20140703T000000,1.0,395000.0,2,0,1948,,1360,480,1840,10453,1.75,5,2716 SW 170th St,Burien,WA 98166,USA
3,20140703T000000,1.5,341000.0,0,0,1908,,1390,0,1390,4814,1.0,3,8116 8th Ave NE,Seattle,WA 98115,USA
4,20140703T000000,1.0,264500.0,0,0,1962,,1200,860,2060,11385,2.25,4,2152 SW 323rd St,Federal Way,WA 98023,USA
3,20140703T000000,1.5,395000.0,0,0,1963,,2640,0,2640,35070,2.75,4,19803 121st Ave SE,Kent,WA 98031,USA
3,20140703T000000,1.0,640000.0,0,0,1959,,1980,0,1980,10115,2.25,3,3060 124th Ave NE,Bellevue,WA 98005,USA
3,20140703T000000,1.0,430000.0,0,0,1958,,1030,780,1810,5080,1.5,3,7321 39th Ave NE,Seattle,WA 98115,USA
5,20140703T000000,1.0,410000.0,0,0,1972,,1700,0,1700,9000,2.5,4,14214 81st Ave NE,Kirkland,WA 98034,USA
3,20140703T000000,1.5,220000.0,0,0,1923,,1200,0,1200,6000,1.0,4,7943 13th Ave SW,Seattle,WA 98106,USA
3,20140703T000000,2.0,1625000.0,0,0,1999,,2150,830,2980,3600,3.25,4,1820 38th Ave E,Seattle,WA 98112,USA
3,20140703T000000,2.0,405500.0,0,0,2006,,1120,230,1350,1252,2.75,2,9126 45th Ave SW,Seattle,WA 98136,USA
3,20140703T000000,1.0,633000.0,3,0,1977,,1980,380,2360,10000,2.5,4,3323-3325 33rd Ave SW,Seattle,WA 98126,USA
3,20140703T000000,1.0,295950.0,0,0,1948,,1190,0,1190,6200,1.0,2,1610 N 185th St,Shoreline,WA 98133,USA
4,20140703T000000,2.0,1042031.0,0,0,1978,,4110,0,4110,43560,5.0,4,2808 120th Ave NE,Bellevue,WA 98005,USA
3,20140703T000000,1.0,605000.0,0,0,1970,,1420,1380,2800,10786,2.5,4,16674 SE 17th St,Bellevue,WA 98008,USA
3,20140703T000000,2.0,255000.0,0,0,1995,,920,0,920,1598,1.5,2,10740 Stone Ave N,Seattle,WA 98133,USA
3,20140703T000000,2.0,474000.0,0,0,1978,,1530,0,1530,8000,1.75,3,10828 157th Ave NE,Redmond,WA 98052,USA
3,20140703T000000,1.0,370000.0,0,0,1956,,860,0,860,5040,1.0,2,9257 7th Ave NW,Seattle,WA 98117,USA
3,20140703T000000,2.0,288000.0,0,0,2004,,1520,0,1520,3593,2.5,3,22412 SE 243rd St,Maple Valley,WA 98038,USA
4,20140703T000000,1.0,100000.0,0,0,1912,,660,0,660,5240,0.75,2,749 1st Ave N,Kent,WA 98032,USA
3,20140703T000000,2.0,1150000.0,0,0,2000,,3580,0,3580,8921,2.5,5,409 20th Ave,Kirkland,WA 98033,USA
4,20140703T000000,2.0,600000.0,0,0,1975,,3000,0,3000,13899,2.25,5,17612 NE 30th Pl,Redmond,WA 98052,USA
5,20140703T000000,1.0,515000.0,0,0,1977,,1390,1350,2740,9629,3.25,5,10723 NE 189th St,Bothell,WA 98011,USA
3,20140703T000000,2.0,345000.0,0,0,1999,,2040,0,2040,5523,2.5,4,455 S 190th St,Burien,WA 98148,USA
3,20140703T000000,2.0,975000.0,4,1,1954,,2520,0,2520,54160,2.75,6,3405 SW Seola Ln,Seattle,WA 98146,USA
3,20140703T000000,2.0,850000.0,0,0,1961,2004,2470,0,2470,8800,2.0,3,3914 88th Ave SE,Mercer Island,WA 98040,USA
3,20140703T000000,2.0,439990.0,0,0,2005,,1300,630,1930,1348,2.5,3,3433 21st Ave W,Seattle,WA 98199,USA
3,20140703T000000,2.0,554950.0,0,0,2006,,2950,0,2950,10254,2.5,3,409 Pasco Pl NE,Renton,WA 98059,USA
3,20140703T000000,2.0,605000.0,0,0,2001,,2610,0,2610,6405,2.5,3,7102 Curtis Dr SE,Snoqualmie,WA 98065,USA
3,20140703T000000,3.0,609000.0,0,0,2014,,1630,0,1630,1526,1.75,3,3644 Phinney Ave N,Seattle,WA 98103,USA
3,20140703T000000,3.0,425000.0,0,0,2007,,1400,0,1400,1022,1.5,3,1018 NE 96th St,Seattle,WA 98115,USA
3,20140703T000000,1.5,399900.0,0,0,2011,,900,510,1410,1005,1.75,2,932-968 NE High St,Issaquah,WA 98029,USA
3,20140703T000000,2.0,1025000.0,0,0,2008,,4370,0,4370,10860,3.5,4,5350 NE 16th St,Renton,WA 98059,USA
3,20140703T000000,2.0,2351956.0,1,0,2014,,4000,1010,5010,19412,4.25,4,6410 E Mercer Way,Mercer Island,WA 98040,USA
3,20140703T000000,2.0,519995.0,0,0,2014,,2590,0,2590,6160,3.0,4,14012 163rd Pl SE,Renton,WA 98059,USA
5,20140704T000000,1.0,625000.0,0,0,1960,,1300,0,1300,7200,1.5,3,619 9th Ave,Kirkland,WA 98033,USA
3,20140704T000000,2.0,600000.0,0,0,2003,,2320,0,2320,7609,2.5,3,769-821 Big Tree Dr NW,Issaquah,WA 98027,USA
3,20140705T000000,2.0,1200000.0,0,0,2004,,2700,0,2700,4275,2.5,4,124 NE 60th St,Seattle,WA 98115,USA
4,20140705T000000,2.0,1738000.0,0,0,1937,,2260,660,2920,6513,2.25,4,1987 Shenandoah Dr E,Seattle,WA 98112,USA
3,20140705T000000,1.5,671000.0,0,0,1953,,1750,1380,3130,5700,3.0,4,4222 NE 72nd St,Seattle,WA 98115,USA
3,20140705T000000,1.0,459500.0,0,0,1984,,1030,440,1470,4950,1.75,3,14301 Wallingford Ave N,Seattle,WA 98133,USA
3,20140705T000000,3.0,499000.0,0,0,1995,,1390,150,1540,1326,2.5,3,2841 13th Ave W,Seattle,WA 98119,USA
3,20140706T000000,1.5,1280000.0,4,0,1917,2005,2020,1140,3160,4620,2.5,4,1730 Walnut Ave SW,Seattle,WA 98116,USA
3,20140706T000000,1.0,395000.0,0,0,1975,,1480,0,1480,7700,1.75,3,13547 104th Pl NE,Kirkland,WA 98034,USA
3,20140707T000000,2.0,861990.0,0,0,2014,,3595,0,3595,5639,2.75,5,9622 242nd Way NE,Redmond,WA 98053,USA
3,20140707T000000,1.0,382500.0,0,0,1981,,1190,0,1190,4440,1.0,2,3825 NE 117th St,Seattle,WA 98125,USA
4,20140707T000000,1.0,404950.0,0,0,1982,,2340,0,2340,217014,2.25,4,19415 SE 342nd St,Auburn,WA 98092,USA
3,20140707T000000,1.0,530000.0,0,0,1918,,870,450,1320,2500,1.75,3,2108 NE 54th St,Seattle,WA 98105,USA
4,20140707T000000,1.0,195000.0,0,0,1910,,1190,0,1190,27007,1.0,2,205 SW Gibson Ln,Issaquah,WA 98027,USA
4,20140707T000000,2.0,747500.0,0,0,1977,,2350,0,2350,18600,2.25,4,16327 Inglewood Pl NE,Kenmore,WA 98028,USA
3,20140707T000000,1.0,199990.0,0,0,1961,,1100,0,1100,8560,1.0,3,214 SW 305th St,Federal Way,WA 98023,USA
3,20140707T000000,1.5,548800.0,0,0,1930,,1260,400,1660,4704,1.0,4,8612 8th Ave NE,Seattle,WA 98115,USA
3,20140707T000000,1.5,870000.0,0,0,1923,2014,2680,360,3040,36246,3.0,4,200 E Lake Sammamish Pkwy NE,Sammamish,WA 98074,USA
5,20140707T000000,2.0,588000.0,0,0,1908,,1860,0,1860,4777,2.0,3,8222 16th Ave NE,Seattle,WA 98115,USA
3,20140707T000000,2.0,775000.0,0,0,1981,,2500,1600,4100,241322,3.25,4,18096-18162 NE 143rd Pl,Woodinville,WA 98072,USA
4,20140707T000000,2.0,670000.0,0,0,1970,,2620,1430,4050,36171,3.0,6,14717 245th Ave SE,Issaquah,WA 98027,USA
3,20140707T000000,2.0,445000.0,0,0,1985,,1240,0,1240,2500,2.0,2,2847 NW 70th St,Seattle,WA 98117,USA
3,20140707T000000,1.0,300000.0,0,0,1960,,2200,0,2200,10800,3.0,4,17237 129th Ave SE,Renton,WA 98058,USA
4,20140707T000000,1.0,480000.0,0,0,1959,,1130,550,1680,9090,2.25,3,305 158th Pl SE,Bellevue,WA 98008,USA
5,20140707T000000,1.5,300000.0,0,0,1919,,930,0,930,5160,1.0,3,8631 17th Ave SW,Seattle,WA 98106,USA
3,20140707T000000,2.0,360000.0,0,0,1931,,1800,0,1800,22000,1.5,3,3714 S 128th St,Tukwila,WA 98168,USA
3,20140707T000000,1.0,527000.0,0,0,1979,,1500,1500,3000,8401,3.5,6,12750 27th Ave NE,Seattle,WA 98125,USA
4,20140707T000000,1.0,875000.0,0,0,1952,,1820,0,1820,12686,1.5,3,2424 109th Ave SE,Bellevue,WA 98004,USA
4,20140707T000000,2.0,266000.0,0,0,1981,,1995,0,1995,7102,2.25,4,33724 27th Pl SW,Federal Way,WA 98023,USA
3,20140707T000000,2.0,866000.0,0,0,2004,,3990,0,3990,9786,3.25,4,Nuthatch Trail,Redmond,WA 98053,USA
5,20140707T000000,1.0,335950.0,0,0,1951,,800,0,800,5192,1.5,2,10203 42nd Ave SW,Seattle,WA 98146,USA
5,20140707T000000,1.0,215000.0,0,0,1967,,960,0,960,9563,1.0,3,1625 SW 351st St,Federal Way,WA 98023,USA
3,20140707T000000,2.0,481000.0,0,0,2002,,2286,0,2286,8269,2.5,4,1831 NE 29th Ct,Renton,WA 98056,USA
3,20140707T000000,1.0,320000.0,0,0,1950,,1270,950,2220,11646,1.75,3,5608 NE 204th St,Kenmore,WA 98028,USA
4,20140707T000000,1.5,295000.0,0,0,1918,1985,1940,0,1940,7500,1.75,3,1708 Franklin St,Enumclaw,WA 98022,USA
4,20140707T000000,2.0,295000.0,0,0,1908,,1640,0,1640,7222,1.5,3,9047 4th Ave S,Seattle,WA 98108,USA
4,20140707T000000,1.0,320000.0,0,0,1969,,1120,0,1120,10576,1.0,3,17722 199th Ave NE,Woodinville,WA 98077,USA
3,20140707T000000,1.0,780000.0,2,0,1953,,1400,1200,2600,4800,2.0,4,1937 10th Ave W,Seattle,WA 98119,USA
5,20140707T000000,2.0,437500.0,0,0,1948,,1490,0,1490,4800,2.0,3,309 NW 89th St,Seattle,WA 98117,USA
3,20140707T000000,1.5,443000.0,0,0,1902,,1650,0,1650,3000,1.75,5,814 20th Ave S,Seattle,WA 98144,USA
3,20140707T000000,2.0,575000.0,0,0,1990,,2400,0,2400,6137,2.5,4,22447 NE 9th Dr,Sammamish,WA 98074,USA
3,20140707T000000,1.0,245000.0,0,0,1926,,1190,310,1500,6685,1.0,2,12226 Phinney Ave N,Seattle,WA 98133,USA
3,20140707T000000,2.0,450000.0,0,0,1993,,1990,0,1990,12793,2.5,3,14543 86th Pl NE,Kenmore,WA 98028,USA
3,20140707T000000,2.0,536000.0,0,0,2009,,1030,100,1130,746,1.5,2,5412 6th Ave NW,Seattle,WA 98107,USA
4,20140707T000000,2.0,685000.0,0,0,1980,,2030,0,2030,11070,3.25,3,16725 NE 42nd Ct,Redmond,WA 98052,USA
4,20140707T000000,2.0,373000.0,0,0,1960,,1590,0,1590,7920,1.75,4,16016 Burke Ave N,Shoreline,WA 98133,USA
4,20140707T000000,1.0,450000.0,0,0,1971,,1480,0,1480,8394,1.75,3,6201 147th Ct NE,Redmond,WA 98052,USA
3,20140707T000000,2.0,645000.0,0,0,1985,,2690,0,2690,18653,2.5,4,4117 211th Pl NE,Sammamish,WA 98074,USA
3,20140707T000000,2.0,1275000.0,3,0,1997,,3870,0,3870,46609,2.5,3,17002 SE 14th Ln,Bellevue,WA 98008,USA
3,20140707T000000,1.0,230000.0,0,0,1954,,1390,0,1390,6000,1.0,3,880 Monroe Ave NE,Renton,WA 98056,USA
3,20140707T000000,2.0,593000.0,0,0,2011,,1690,140,1830,1850,2.75,3,2101-2499 NW Stoney Creek Dr,Issaquah,WA 98027,USA
5,20140707T000000,1.0,558000.0,0,0,1910,,790,790,1580,5750,2.0,2,4052 41st Ave SW,Seattle,WA 98116,USA
3,20140707T000000,2.0,538250.0,3,0,1984,,2590,0,2590,15229,2.25,3,23105 Marine View Dr S,Des Moines,WA 98198,USA
4,20140707T000000,1.0,475000.0,0,0,1977,,1490,1020,2510,8050,2.5,5,12608 NE 134th Pl,Kirkland,WA 98034,USA
4,20140707T000000,1.0,209950.0,0,0,1968,,1180,0,1180,7300,1.5,3,2601-2667 Alpine St SE,Auburn,WA 98002,USA
3,20140707T000000,2.0,410000.0,0,0,1989,,1450,0,1450,19206,2.25,3,1107 216th Ave NE,Sammamish,WA 98074,USA
4,20140707T000000,2.0,1636000.0,1,0,1946,,2550,560,3110,6765,2.5,3,8240 Fairway Dr NE,Seattle,WA 98115,USA
5,20140707T000000,2.0,670000.0,0,0,1958,,2860,0,2860,68519,2.5,5,37927 SE 82nd Pl,Snoqualmie,WA 98065,USA
4,20140707T000000,1.0,821000.0,0,0,1967,,1690,1070,2760,8476,2.75,3,6950 93rd Ave SE,Mercer Island,WA 98040,USA
4,20140707T000000,1.0,665000.0,0,0,1963,,1400,1400,2800,17788,2.0,5,7502 132nd Ave NE,Kirkland,WA 98033,USA
3,20140707T000000,2.0,339000.0,0,0,2004,,1450,0,1450,3748,2.5,3,7621 Orchard Ave SE,Snoqualmie,WA 98065,USA
4,20140707T000000,1.5,631500.0,0,0,1910,,1910,620,2530,5650,2.0,4,2900-2998 Fairmount Ave SW,Seattle,WA 98116,USA
4,20140707T000000,1.0,570000.0,3,0,1924,,820,820,1640,2808,2.0,3,3209 S Charles St,Seattle,WA 98144,USA
4,20140707T000000,1.0,437000.0,0,0,1967,,2220,0,2220,17568,1.75,3,16527 191st Pl NE,Woodinville,WA 98072,USA
3,20140707T000000,2.0,542500.0,0,0,1987,,2040,0,2040,10086,2.5,3,8511 170th Ct NE,Redmond,WA 98052,USA
4,20140707T000000,1.0,229500.0,0,0,1967,,1230,0,1230,6000,1.0,3,1605 21st St NE,Auburn,WA 98002,USA
3,20140707T000000,1.0,170500.0,0,0,1981,,820,240,1060,7700,1.0,2,1019 S 22nd Ct,Renton,WA 98055,USA
3,20140707T000000,2.0,391500.0,0,0,1993,,1920,0,1920,9625,2.5,3,955 11th Ct SW,North Bend,WA 98045,USA
3,20140707T000000,2.0,296475.0,0,0,2004,,1520,0,1520,4170,2.5,3,24312 226th Ave SE,Maple Valley,WA 98038,USA
5,20140707T000000,2.0,1450000.0,0,0,1925,,2710,1060,3770,4103,3.25,4,410 Wheeler St,Seattle,WA 98109,USA
3,20140707T000000,2.0,888550.0,0,0,1989,,3540,0,3540,38322,2.5,3,21837 NE 102nd St,Redmond,WA 98053,USA
4,20140707T000000,2.0,1360000.0,0,0,1987,,5430,0,5430,108900,3.0,4,22701 NE 57th Ct,Redmond,WA 98053,USA
3,20140707T000000,1.5,328000.0,0,0,1998,,2250,0,2250,7904,2.0,3,1512 10th Ct NW,Auburn,WA 98001,USA
3,20140707T000000,2.0,300000.0,0,0,2007,,2090,0,2090,5195,2.5,4,22736 129th Pl SE,Kent,WA 98031,USA
3,20140707T000000,2.0,500000.0,0,0,2011,,1720,0,1720,3012,2.5,3,14020 Meridian Ave N,Seattle,WA 98133,USA
3,20140707T000000,2.0,494815.0,0,0,2014,,1910,0,1910,2091,2.5,3,1273 NE Hickory Ln,Issaquah,WA 98029,USA
3,20140707T000000,3.0,378000.0,0,0,2007,,1536,65,1601,2491,2.5,3,12341 10th Pl NE,Seattle,WA 98125,USA
3,20140707T000000,2.0,505000.0,0,0,2006,,940,120,1060,1209,2.25,2,2000 Yale Ave E,Seattle,WA 98102,USA
3,20140707T000000,2.0,680000.0,0,0,2005,,2330,0,2330,3920,2.75,4,3440 NE Marion Ln,Issaquah,WA 98029,USA
3,20140707T000000,2.0,351999.0,0,0,2014,,2370,0,2370,4200,2.5,3,25828 243rd Ave SE,Maple Valley,WA 98038,USA
3,20140707T000000,3.0,510000.0,0,0,2014,,1420,0,1420,1237,2.5,3,2252 NW 62nd St,Seattle,WA 98107,USA
3,20140707T000000,2.0,1300000.0,0,0,2013,,2360,0,2360,4000,2.25,4,186 34th Ave E,Seattle,WA 98112,USA
3,20140707T000000,2.0,374000.0,0,0,2001,,1260,0,1260,1575,1.5,2,2900-2948 S Irving St,Seattle,WA 98144,USA
3,20140707T000000,2.0,509900.0,0,0,2009,,3030,0,3030,9053,2.5,3,5221 NE 7th Pl,Renton,WA 98059,USA
3,20140707T000000,2.0,230000.0,0,0,2014,,1140,0,1140,1201,1.75,3,4424-4438 Martin Luther King Jr Way S,Seattle,WA 98108,USA
4,20140708T000000,1.0,527700.0,0,0,1968,,1550,1270,2820,9375,2.5,5,15910 SE 42nd Pl,Bellevue,WA 98006,USA
3,20140708T000000,3.0,438000.0,0,0,2000,,1270,0,1270,1372,2.0,2,848 NE 67th St,Seattle,WA 98115,USA
4,20140708T000000,2.0,900000.0,0,0,1978,,3180,0,3180,12600,2.5,3,3004 211th Ave NE,Sammamish,WA 98074,USA
3,20140708T000000,1.0,1131000.0,3,0,2006,,2790,0,2790,13791,2.25,3,18125 Brittany Dr SW,Normandy Park,WA 98166,USA
3,20140708T000000,2.0,439000.0,0,0,1980,,2570,0,2570,9503,2.25,4,18719 129th Ct NE,Bothell,WA 98011,USA
4,20140708T000000,1.0,315000.0,0,0,1919,,720,360,1080,2674,1.0,2,4820 12th Ave S,Seattle,WA 98108,USA
3,20140708T000000,2.0,765000.0,0,0,2004,,3010,0,3010,7221,4.0,4,2828 277th Terrace SE,Sammamish,WA 98075,USA
3,20140708T000000,1.0,332000.0,0,0,1979,,1720,400,2120,14915,2.25,3,27840 38th Pl S,Auburn,WA 98001,USA
4,20140708T000000,1.5,600000.0,0,0,1969,,1440,460,1900,46609,2.25,3,17308 167th Ave NE,Woodinville,WA 98072,USA
4,20140708T000000,2.0,378500.0,0,0,1990,,2860,0,2860,43821,2.5,3,14921 SE Auburn-Black Diamond Rd,Auburn,WA 98092,USA
4,20140708T000000,1.0,190000.0,0,0,1968,,910,0,910,10575,1.0,3,2536 S 365th Pl,Federal Way,WA 98003,USA
3,20140708T000000,2.0,645000.0,0,0,1987,,2850,0,2850,37522,2.5,4,26007 SE 27th St,Sammamish,WA 98075,USA
5,20140708T000000,2.0,780000.0,0,0,1901,,1690,870,2560,2500,2.5,2,419 25th Ave E,Seattle,WA 98112,USA
3,20140708T000000,2.0,370000.0,0,0,1982,,1570,0,1570,16817,1.75,3,43719 SE 142nd St,North Bend,WA 98045,USA
4,20140708T000000,2.0,875000.0,2,0,1979,,3110,0,3110,108464,3.5,4,24119 SE 18th Pl,Sammamish,WA 98075,USA
4,20140708T000000,2.0,1049000.0,0,0,1991,,4740,0,4740,126759,3.75,4,27125-27131 SE 175th Pl,Issaquah,WA 98027,USA
4,20140708T000000,1.0,479000.0,0,0,1955,,1340,0,1340,13750,1.0,3,14211 SE 37th St,Bellevue,WA 98006,USA
3,20140708T000000,1.0,245000.0,0,0,1978,,1390,1210,2600,6390,2.25,4,26th Ave SW,Federal Way,WA 98023,USA
3,20140708T000000,1.0,542000.0,0,0,1966,2014,1070,0,1070,8030,1.75,3,13820 NE 72nd Pl,Redmond,WA 98052,USA
3,20140708T000000,2.0,557500.0,0,0,1984,,1820,0,1820,9670,2.25,3,17213 NE 32nd St,Redmond,WA 98052,USA
3,20140708T000000,1.0,480000.0,0,0,1924,,860,200,1060,3040,1.0,2,2342 N 60th St,Seattle,WA 98103,USA
3,20140708T000000,1.0,330000.0,0,0,1993,,1330,890,2220,4060,2.25,3,5401 S Fletcher St,Seattle,WA 98118,USA
3,20140708T000000,1.5,160000.0,0,0,1942,,1350,0,1350,8700,1.0,3,17052 34th Ave S,SeaTac,WA 98188,USA
4,20140708T000000,1.0,695500.0,1,0,1975,,1600,910,2510,9180,2.75,5,3312 181st Pl NE,Redmond,WA 98052,USA
2,20140708T000000,1.0,235500.0,0,0,1967,,1670,670,2340,13713,2.5,5,30221 8th Ave S,Federal Way,WA 98003,USA
4,20140708T000000,1.0,326500.0,0,0,1968,,1060,0,1060,7920,1.0,3,4149-4399 19th Ave SW,Seattle,WA 98106,USA
3,20140708T000000,2.0,300000.0,0,0,1998,,2200,0,2200,8065,2.5,4,9526 S 221st Pl,Kent,WA 98031,USA
3,20140708T000000,1.5,267000.0,0,0,1944,,1400,0,1400,8100,1.0,3,11520 36th Ave NE,Seattle,WA 98125,USA
4,20140708T000000,1.0,292600.0,0,0,1959,,1520,0,1520,7123,1.5,3,1012 Lynnwood Ave NE,Renton,WA 98056,USA
3,20140708T000000,2.0,362000.0,0,0,1998,,1810,0,1810,3000,3.0,5,4519 33rd Ave S,Seattle,WA 98118,USA
3,20140708T000000,1.5,1087500.0,0,0,1997,,2360,0,2360,11340,2.0,2,3063-3103 84th Ave SE,Mercer Island,WA 98040,USA
3,20140708T000000,2.0,357562.0,0,0,2014,,1210,0,1210,1032,1.75,2,2520 Mulberry Walk NE,Issaquah,WA 98029,USA
4,20140708T000000,1.0,789900.0,0,0,1987,,1750,1670,3420,25150,2.5,3,14102 SE 42nd St,Bellevue,WA 98006,USA
3,20140708T000000,2.0,513000.0,0,0,1992,,1810,0,1810,4592,2.5,3,25744 SE 37th St,Issaquah,WA 98029,USA
3,20140708T000000,1.0,336000.0,0,0,1969,,2760,0,2760,10160,2.25,3,14213 SE 170th St,Renton,WA 98058,USA
3,20140708T000000,1.0,560000.0,0,0,1968,,1330,620,1950,9800,2.25,4,12034 NE 67th St,Kirkland,WA 98033,USA
3,20140708T000000,2.0,1150000.0,0,0,1991,,3830,0,3830,48743,2.5,3,16123 SE 44th Way,Bellevue,WA 98006,USA
3,20140708T000000,1.0,410000.0,0,0,1963,2013,1220,840,2060,7283,2.25,4,15568 11th Ave NE,Shoreline,WA 98155,USA
4,20140708T000000,1.0,371500.0,0,0,1954,,980,670,1650,6400,1.0,3,9233 25th Ave SW,Seattle,WA 98106,USA
3,20140708T000000,1.0,368000.0,0,0,1964,,1030,1070,2100,11942,1.75,4,5901-5909 17th Ave SW,Seattle,WA 98106,USA
3,20140708T000000,1.0,650000.0,0,0,2003,,1880,1840,3720,57499,3.0,4,4316 331st Ave NE,Coronation,WA 98014,USA
4,20140708T000000,2.0,308950.0,2,0,1994,,1920,0,1920,8562,2.5,4,203 Farrelly St,Enumclaw,WA 98022,USA
3,20140708T000000,2.0,440000.0,2,0,1998,,1860,0,1860,217800,2.0,3,9700 174th Ave SE,Renton,WA 98059,USA
3,20140708T000000,2.0,630000.0,0,0,2005,,2290,0,2290,3507,2.5,2,2598 NE Natalie Way,Issaquah,WA 98029,USA
4,20140708T000000,1.0,228950.0,0,0,1968,,1200,0,1200,9085,1.75,3,35839 14th Ave SW,Federal Way,WA 98023,USA
3,20140708T000000,2.0,782000.0,0,0,2004,,3440,1830,5270,53428,3.5,4,18603 E Spring Lake Dr SE,Renton,WA 98058,USA
4,20140708T000000,2.0,245000.0,0,0,1992,,1600,0,1600,2788,2.5,3,11539 SE 221st Pl,Kent,WA 98031,USA
3,20140708T000000,2.0,410000.0,0,0,2006,,2560,0,2560,4020,2.5,4,27645 236th Ct SE,Maple Valley,WA 98038,USA
3,20140708T000000,1.0,427550.0,0,0,1940,,880,0,880,4000,1.0,2,7554 Jones Ave NW,Seattle,WA 98117,USA
3,20140708T000000,1.0,235000.0,0,0,1939,,1020,0,1020,7920,1.0,2,1712 S Dawson St,Seattle,WA 98108,USA
3,20140708T000000,1.0,210000.0,0,0,1949,,960,0,960,9380,2.0,3,13045 6th Pl SW,Seattle,WA 98146,USA
3,20140708T000000,1.0,485000.0,0,0,1977,,1370,530,1900,7200,2.25,4,11042 31st Ave SW,Seattle,WA 98146,USA
4,20140708T000000,1.5,410000.0,0,0,1920,,1320,0,1320,6000,2.0,3,2200 S Hanford St,Seattle,WA 98144,USA
3,20140708T000000,1.0,435000.0,0,0,1998,,1320,910,2230,9640,2.75,4,13362 3rd Ave NE,Seattle,WA 98125,USA
3,20140708T000000,1.0,300000.0,0,0,1960,,1150,0,1150,7314,1.0,3,16940 NE 16th Pl,Bellevue,WA 98008,USA
4,20140708T000000,2.0,455000.0,0,0,2002,,3440,0,3440,6000,3.5,4,21625 4th Ave S,Normandy Park,WA 98198,USA
3,20140708T000000,1.0,210000.0,0,0,1949,,1070,0,1070,8179,1.0,3,11247 11th Ave SW,Seattle,WA 98146,USA
3,20140708T000000,1.5,1050000.0,0,0,1927,2013,1500,750,2250,3433,2.75,4,2052 Boyer Ave E,Seattle,WA 98112,USA
3,20140708T000000,1.0,458400.0,0,0,1921,1968,1910,0,1910,10300,2.5,4,105 NW 178th St,Shoreline,WA 98177,USA
4,20140708T000000,1.0,390000.0,0,0,1967,,1180,0,1180,16552,1.75,3,16714 NE 158th St,Woodinville,WA 98072,USA
4,20140708T000000,1.0,148226.0,0,0,1968,,1400,0,1400,7360,1.0,3,11626-11630 SE 323rd Pl,Auburn,WA 98092,USA
3,20140708T000000,2.5,711600.0,0,0,1991,,2370,1210,3580,9316,3.0,4,15502 SE 18th St,Bellevue,WA 98007,USA
4,20140708T000000,2.0,819000.0,3,0,1985,,2726,450,3176,13391,2.75,3,401 S 289th St,Federal Way,WA 98003,USA
4,20140708T000000,1.5,613000.0,1,0,1927,,1170,0,1170,1890,2.0,2,2425 Westview Dr W,Seattle,WA 98119,USA
3,20140708T000000,1.0,592350.0,0,0,2006,,1570,0,1570,4665,2.0,2,Adair Creek Trail,Redmond,WA 98053,USA
3,20140708T000000,1.0,232000.0,0,0,1966,,1460,0,1460,15000,1.5,3,31605-31625 51st Ave S,Auburn,WA 98001,USA
4,20140708T000000,1.0,250000.0,0,0,1983,,1140,0,1140,10400,1.75,3,1705 Douglas Ct,Milton,WA 98354,USA
4,20140708T000000,1.0,115000.0,0,0,1962,,1150,0,1150,9812,2.0,1,34215 40th Ave S,Auburn,WA 98001,USA
4,20140708T000000,1.0,1115000.0,0,0,1978,,2390,790,3180,31931,2.5,4,3108 142nd Pl NE,Bellevue,WA 98007,USA
3,20140708T000000,2.0,585000.0,0,0,1999,,2630,0,2630,6185,2.5,4,3505 Monterey Ct NE,Renton,WA 98056,USA
3,20140708T000000,1.0,580000.0,0,0,1987,,1520,420,1940,5980,2.25,3,1130 Oak Hill Pl NW,Issaquah,WA 98027,USA
2,20140708T000000,1.0,165000.0,0,0,1906,,850,0,850,8050,1.0,1,3510 S Holly St,Seattle,WA 98118,USA
5,20140708T000000,1.0,430000.0,0,0,1942,,830,720,1550,6039,2.0,3,6537 36th Ave SW,Seattle,WA 98126,USA
